aba güreşi
uzman hekim
uzun araç
uzun atlama
uzun bacaklılar
uzun boylu
uzun çizgi
uzun dalga
uzun diş
uzun dişli
uzun don
uzun etek
uzun far
uzun hava
uzun hayvan
uzun hece
uzun hikâye
uzun kafalı
uzun kulaklı
uzun levrek
uzun ömürlü
uzun öykü
uzun sesli
uzun uzadıya
uzun uzun
uzun ünlü
uzun vokal
uzun yol sürücüsü
uzun yol şoförü
uzunluk ölçüsü
uzvi kimya
ücretlendirme makinesi
üç adım
üç aylar
üç aylık
üç başlı
üç beş
üç beyaz
üç bir
üç birlik kuralı
üç boyutlu
üç boyutlu film
üç buçuk
üç buutlu
üç durum yasası
üç düzlemli
üç etek
üç hâl kanunu
üç iki
üç kat
üç katlı
üç nokta
üç otuzunda
üç parmaklı
üçer beşer
üçgen piramit
üçgen prizma
üçgensel bölge
üçler yediler kırklar
üçlü bahis
üçlü ganyan
üçten dokuza
üçüncü çağ
üçüncü dünya ülkeleri
üçüncü kişi
üçüncünün olmazlığı
üflemeli çalgılar
üflemeli sazlar
üleştirimli tüze
üleştirme sıfatı
ülfet etmek
ülke coğrafyası
ülkeler arası
ülkeler coğrafyası
ümit dünyası
ümit etmek
ümit kapısı
üniversiteler arası
ünlem işareti
ünlü benzeşmesi
ünlü çatışması
ünlü düşmesi
ünlü göçüşmesi
ünlü kaynaşması
ünlü kısalması
ünlü türemesi
ünlü uyumu
ünsüz benzeşmesi
ünsüz düşmesi
ünsüz göçüşmesi
ünsüz ikizleşmesi
ünsüz tekleşmesi
ünsüz türemesi
ünsüz uyumu
üreme organları
üretici alan
üretici olmayan alan
üretim araçları
üretim artığı
üretim biçimi
üretim güçleri
üretim ilişkileri
üretim kooperatifi
ürik asit
ürkek ürkek
ürün yelpazesi
üryani eriği
üst alize
üst baş
üst bitken
üst çene
üst deri
üst deri altı
üst diş
üst dudak
üst geçiş
üst geçit
üst güverte
üst insan
üst kat
üst küme
üst perdeden
üst sınıf
üst tabaka
üst tarafı
üst üste
üstü kapalı
üstübeç macunu
üstün yapım
üstün zekâ
üstün zekâlı
üstün zekâlılık
üstüne üstlük
üstünlük derecesi
üstünlük duygusu
üstünlük karmaşası
üstünlük kompleksi
ütü altlığı
ütü bezi
ütü makinesi
ütü masası
ütü tahtası
ütüsü üzerinde
üvey ana
üvey anne
üvey baba
üvey çocuk
üvey evlat
üvey kardeş
üvey kız
üvey oğul
üye aidatı
üye tam sayısı
üyelik aidatı
üzengi kayışı
üzengi kemiği
üzengi taşı
üzgün balığı
üzüm asması
üzüm çekirdeği
üzüm hoşafı
üzüm kompostosu
üzüm kurusu
üzüm pekmezi
üzüm salkımı
üzüm sirkesi
üzüm suyu
üzüm şekeri
üzüm şırası
üzüm turşusu
üzüm üzüm
üzümlü kek
vacip olmak
vade bitimi
vade sonu
vadeli hesap
vadeli mevduat
vadeli satış
vadesiz hesap
vadesiz mevduat
vagon restoran
vahşi hayvan
vahşi orman
vak vak
vak vak etmek
vakıf arazisi
vakıf geliri
vakıf malı
vakıf senedi
vakıf toprağı
vakit kaybetmeden
vakit vakit
vakitli vakitsiz
valide sultan
vallahi billahi
vallahi tallahi
van kedisi
vantilatör kayışı
var etmek
var gücüyle
var kuvvetiyle
var olmak
varagele bombardımanı
varagele botu
varagele halatı
varagele kayığı
vargel tezgâhı
varış çizgisi
varit olmak
varlık bilimci
varlık bilimi
varlık birliği
varlık kartı
varlık nedeni
varlık sebebi
varsıl erki
vasati irtifa
vasati sürat
vasıflı işçi
vasıfsız işçi
vasıta hâli
vasıtalı vergi
vasıtasız vergi
vasiyet etmek
vat saat
vatan borcu
vatan haini
vatan hainliği
vatani görev
vatani vazife
vatka ki
vazife aşkı
vazife kurbanı
vazife şehidi
vaziyet etmek
ve benzerleri
ve devamı
vefat etmek
vefat ilmühaberi
vekâlet etmek
vekâlet ücreti
vekâleten atama
vekâleten atanma
vekil vükela
vekillik etmek
veraset ilamı
veraset ve intikal vergisi
vergi bağışıklığı
vergi beyannamesi
vergi dairesi
vergi dilimi
vergi iadesi
vergi kaçağı
vergi kaçakçılığı
vergi kaçakçısı
vergi matrahı
vergi muafiyeti
vergi mükellefi
vergi rekortmeni
vergi yükümlüsü
veri bankası
veri dosyası
veri işlem
veri ortamı
veri tabanı
veri toplama
verile emri
vesika fotoğrafı
vesikalık fotoğraf
vesikalık resim
veteriner hekimliği
veto hakkı
vezir vüzera
vıcık vıcık
vıcık vıcıklık
vıcır vıcır
vıdı vıdı
vık vık
vır vır
vırt zırt
vız vız
vızır vızır
vızvız böceği
vibrasyon tecridi
vicdan azabı
vilayet binası
virt etmek
viski bardağı
viskozite değeri
vişne hoşafı
vişne reçeli
vişne suyu
vişne şurubu
vişneli ekmek
vites dişlisi
vites kolu
vites kutusu
vitir namazı
viyak viyak
vize sınavı
vizon kürk
vizyon sahibi
vokal müzik
vokal uyumu
voli ağı
voli yeri
vurdulu kırdılı
vurgu uzunluğu
vurgulu hece
vurgunculuk etmek
vurgusuz hece
vurma sazlar
vurmalı çalgılar
vurmalı sazlar
vurucu güç
vurucu tim
vuruş kırış
vücut ısısı
yaban arısı
yaban arısıgiller
yaban armudu
yaban asması
yaban baklası
yaban çileği
yaban defnesi
yaban domuzu
yaban enginarı
yaban eriği
yaban eşeği
yaban fesleğeni
yaban gülü
yaban havucu
yaban inciri
yaban kazı
yaban keçisi
yaban kedisi
yaban kekliği
yaban keteni
yaban koyunu
yaban maydanozu
yaban mersini
yaban nanesi
yaban ördeği
yaban pancarı
yaban pazısı
yaban sümbülü
yaban tavşanı
yaban teresi
yaban turpu
yaban yasemini
yabancı çıta
yabancı dil
yabancı saha
yabani akdiken
yabani enginar
yabani gül
yabani hayvan
yabani ıspanak
yabani incir
yabani kimyon
yabani kimyongiller
yabani kiraz
yabani lahana
yabani marul
yabani menekşe
yabani mercanköşk
yabani sarımsak
yabani turp
yad el
yad eller
yad erklik
yad estetik
yad gerekirci
yad gerekircilik
yadın kurun
yağ bezi
yağ bezleri
yağ çubuğu
yağ doku
yağ göstergesi
yağ hücresi
yağ kesesi
yağ kutusu
yağ küpü
yağ lambası
yağ mantısı
yağ marulu
yağ şalgamı
yağ taşı
yağ tulumu
yağ yakıt
yağcılık etmek
yağış düzeni
yağış göstergesi
yağış haritası
yağız doru
yağlama yağı
yağlama yıkama
yağlı ballı
yağlı bitki
yağlı boya
yağlı boyacı
yağlı güreş
yağlı güreşçi
yağlı harç
yağlı ip
yağlı kâğıt
yağlı kapı
yağlı kara
yağlı kömür
yağlı kuyruk
yağlı müşteri
yağlı toprak
yağmur bombası
yağmur borusu
yağmur bulutu
yağmur duası
yağmur kapanı
yağmur kuşağı
yağmur kuşu
yağmur kuşugiller
yağmur mevsimi
yağmur ormanları
yahudi almancası
yahudi arapçası
yahudi baklası
yahudi ebegümeci
yahudi pazarlığı
yahudi takvimi
yahudi tapınağı
yahudi tavlası
yaka kartı
yaka paça
yakalı kamçılılar
yakasız gömlek
yakasız mintan
yakı ağacı
yakı otu
yakın akraba
yakın anlamlı
yakın anlamlılık
yakın benzeşme
yakın benzeşmezlik
yakın çağ
yakın doğu
yakın dost
yakın göçüşme
yakın koruma
yakın sesli
yakın şark
yakın takip
yakınlık derecesi
yakınlık eylemi
yakınlık fiili
yakıt deposu
yakıt göstergesi
yakıt parası
yaklaşık bilgi
yaklaşık değer
yaklaşma eylemi
yaklaşma fiili
yakma resim
yalakalık etmek
yalama uçuş
yalama yazı
yalan dolan
yalan dünya
yalan haber
yalan makinesi
yalan yanlış
yalancı akasya
yalancı ayak
yalancı biber
yalancı cep
yalancı dolma
yalancı dünya
yalancı meyve
yalancı öd ağacı
yalancı pehlivan
yalancı safran
yalancı şahit
yalancı şöhret
yalancı tanık
yalancı taş
yalap şalap
yalap yalap
yaldızlı hap
yalı ağası
yalı boyu
yalı bülbülü
yalı uşağı
yalı yar
yalım yalım
yalın ad
yalın ayak
yalın cümle
yalın durum
yalın hâl
yalın isim
yalın kat
yalın kelime
yalın kılıç
yalın sıfat
yalın tümce
yalın üslup
yalın yapıldak
yalın zaman
yalın zarf
yalnız başına
yalova kaymakamı
yalova misketi
yaltaklık etmek
yalvarış yakarış
yamaç paraşütü
yamaklık etmek
yamalı bohça
yamru yumru
yamuk yumuk
yan atışı
yan bakış
yan cümle
yan çizgisi
yan dal
yan etki
yan hakem
yan kabağı
yan kâğıdı
yan ödeme
yan sanayi
yan tesir
yan tümce
yan ürün
yan yan
yan yana
yan yargıcı
yan yol
yan yüzergiller
yana yakıla
yana yana
yanak yanağa
yanal yüzey
yanardağ ağzı
yanardağ bilimci
yanardağ bilimi
yanardağ bölgesi
yanardağ patlaması
yanardağ püskürmesi
yanaşık düzen
yanaşık nizam
yanay doğrusu
yanay düzlemi
yandan çarklı
yangın bombası
yangın çıkışı
yangın hortumu
yangın kulesi
yangın merdiveni
yangın musluğu
yangın sigortası
yangın söndürücü
yangın tulumbası
yangın yeri
yanı başı
yanı sıra
yanık rüzgâr
yanık ses
yanık sesli
yankı bilimi
yanlış yunluş
yapak yağı
yapay böbrek
yapay dil
yapay dölleme
yapay döllenme
yapay ipek
yapay kalp
yapay solunum
yapı bilgisi
yapı bilimi
yapı bilimsel
yapı elemanı
yapı kooperatifi
yapı malzemesi
yapı taşı
yapım ekleri
yapısal dil bilimi
yapış yapış
yapışıcı sap
yapışık çeneliler
yapışkan otu
yapma çiçek
yapma dil
yapma gübre
yapma uydu
yapmacık görünümü
yapmacık gülüş
yaprak arıları
yaprak arısı
yaprak aşısı
yaprak ayası
yaprak biti
yaprak bitleri
yaprak böceği
yaprak çay
yaprak dolması
yaprak dökümü
yaprak döner
yaprak kını
yaprak kurbağası
yaprak kurdu
yaprak makinesi
yaprak sarması
yaprak sigarası
yaprak taş
yaprak tütün
yaprak yaprak
yapraklı kara yosunları
yaptırım gücü
yâr olmak
yara bere
yara izi
yara otu
yaramazlık etmek
yardakçılık etmek
yardım sandığı
yardımcı ders
yardımcı doçent
yardımcı eylem
yardımcı fiil
yardımcı hakem
yardımcı hücre
yardımcı kitap
yardımcı oyuncu
yardımcı yargıcı
yârenlik etmek
yargı alanı
yargı çevresi
yargı denetimi
yargı erki
yargı gücü
yargı organları
yargı usulü
yargı yeri
yargı yetkisi
yargı yolu
yargıcılar kurulu
yargılama giderleri
yargılama usulü
yarı açık ceza evi
yarı ağır sıklet
yarı alan
yarı asalak
yarı başkalaşma
yarı başkanlık
yarı bel
yarı belgesel
yarı buçuk
yarı final
yarı finalist
yarı gece
yarı geçirgen
yarı geçirgenlik
yarı göçebe
yarı göçebelik
yarı gölge
yarı iletken
yarı karanlık
yarı kurak
yarı kübik
yarı küre
yarı mamul
yarı orta sıklet
yarı otomatik
yarı resmî
yarı saha
yarı sanayileşme
yarı saydam
yarı saydamlık
yarı son
yarı sonuç
yarı yarıya
yarım adam
yarım ağız
yarım akıllı
yarım altın
yarım asalak
yarım ay
yarım ayak
yarım baş ağrısı
yarım boy
yarım daire
yarım daire kanalları
yarım doğru
yarım gün
yarım gün çalışma
yarım kafiye
yarım kanatlılar
yarım kubbe
yarım küre
yarım mesai
yarım pabuçlu
yarım pansiyon
yarım porsiyon
yarım seren
yarım tarife
yarım uyak
yarım yamalak
yarış arabası
yarış atı
yarış kayığı
yarış otomobili
yarış tabancası
yarma aşı
yarma buğday
yarma çorbası
yarma kereste
yarma kütüğü
yarma saldırısı
yarma şeftali
yarma taarruzu
yasa dışı
yasa koyucu
yasa önerisi
yasa sözcüsü
yasa tasarısı
yasa teklifi
yasak aşk
yasak bölge
yasak etmek
yasak kitap
yasak meyve
yasak olmak
yasama dokunulmazlığı
yasama dönemi
yasama gücü
yasama hakkı
yasama kurulu
yasama kuvveti
yasama meclisi
yasama organı
yasama yetkisi
yasama yılı
yassı balıklar
yassı kadayıf
yassı solucanlar
yassı solungaçlılar
yastık bıyık
yastık kılıfı
yastık takoz
yaş baş
yaş çayır
yaş dönümü
yaş günü
yaş haddi
yaş kesim
yaş pasta
yaş sebze
yaş sınırı
yaş üzüm
yaşam biçimi
yaşam düzeyi
yaşam felsefesi
yaşam güvencesi
yaşam koşulları
yaşam öyküsü
yaşam sigortası
yaşam standardı
yaşama çabası
yaşama gücü
yaşama sevinci
yaşama uğraşısı
yaşatkan sinir sistemi
yaşın yaşın
yaşlı başlı
yaşlıca başlıca
yaşlılar yurdu
yaşlılık bilimi
yaşlılık sigortası
yat borusu
yat kulübü
yatak çarşafı
yatak liman
yatak limonu
yatak mobilya
yatak odası
yatak örtüsü
yatak takımı
yataklı vagon
yataklık etmek
yatalak olmak
yatar koltuk
yatay geçiş
yatay seren
yatık çit
yatık doğru
yatık yazı
yatılı bölge okulu
yatırım bankası
yatsı ezanı
yatsı namazı
yatsı vakti
yavaş tütün
yavaş yavaş
yavaşlatılmış hareket
yavru kapı
yavşan otu
yay ayraç
yay kabzası
yay kolu
yaya çivisi
yaya geçidi
yaya kaldırımı
yaya köprüsü
yaya yolu
yayan yapıldak
yaygı balığı
yaygın eğitim
yaygın öğretim
yaygın yanlış
yayık ağızlı
yayık makinesi
yayık yayık
yayılma hızı
yayın balığı
yayın balığıgiller
yayın dışı
yayın organı
yayla çayırı
yayla çiçeği
yayla çorbası
yayla gülü
yayla havası
yayla kekiği
yayla salatası
yayla yavşanı
yaylı araba
yaylı çalgılar
yaylı sazlar
yaylı tambur
yaylı terazi
yaylım ateş
yaylım ateşi
yayvan yayvan
yaz dönemi
yaz dönencesi
yaz helvası
yaz kış
yaz okulu
yaz saati
yaz sömestiri
yaz uykusu
yaz yağmuru
yazar hakkı
yazar kasa
yazarlık etmek
yazboz tahtası
yazı bilgisi
yazı bilimci
yazı bilimi
yazı çevirimi
yazı dili
yazı hayatı
yazı işleri
yazı kadrosu
yazı kâğıdı
yazı karakteri
yazı kurulu
yazı makinesi
yazı masası
yazı tahtası
yazı takımı
yazı tura
yazı yaban
yazıcı cihazı
yazıcı kadın
yazık etmek
yazık günah
yazık olmak
yazılı bildirim
yazılı emir
yazılı hani
yazılı hukuk
yazılı imtihan
yazılı kâğıdı
yazılı sınav
yazılı soru önergesi
yazılı yoklama
yazılım dizgesi
yazılım paketi
yazılım sistemi
yazım yanlışı
yazın bilimci
yazın bilimi
yazın dili
yazın eri
yazın tarihi
yazıt bilimci
yazıt bilimi
yazlı kışlı
yazma eser
yazma yitimi
yedek akçe
yedek besinler
yedek lastik
yedek oyuncu
yedek parça
yedek parçacı
yedek parçacılık
yedek subay
yedek subaylık
yedek teker
yedi bela
yedi canlı
yedi cet
yedi düvel
yedi göbek
yedi gömlek uzak
yedi kat el
yedi mahalle
yediden yetmişe
yedinci sanat
yeke yek
yekin yekin
yekine yekine
yel değirmeni
yel yepelek
yel yeperek
yeleli kurt
yelken balığı
yelken bezi
yelken gemisi
yelken gönderi
yelken iğnesi
yelken yarışı
yelkenli gemi
yellim yelalim
yellim yepelek
yem borusu
yem olmak
yem torbası
yem verimi
yeme içme
yemek borusu
yemek dolabı
yemek duası
yemek hizmeti
yemek listesi
yemek masası
yemek odası
yemek salonu
yemek tablası
yemekli vagon
yemin billah
yemin kasem
yemin töreni
yemlik arpa
yengeç dönencesi
yeni ay
yeni baştan
yeni çağ
yeni dünya
yeni dünya aslanı
yeni eflatuncu
yeni eflatunculuk
yeni eleştirici
yeni eleştiricilik
yeni gerçekçi
yeni gerçekçilik
yeni gine
yeni gineli
yeni gümüş
yeni izlenimci
yeni izlenimcilik
yeni sene
yeni türk harfleri
yeni yazı
yeni yeni
yeni yetme
yeni yetmelik
yeni yıl
yeni zelanda
yeni zelandalı
yeniçeri ağası
yeniçeri ocağı
yeniden kurma
yeniden tasarımlama
yeniden yapılanma
yeniden yeniye
yenilik korkusu
yer adı
yer adı bilimi
yer alıştırmaları
yer altı
yer altı çarşısı
yer altı kaynakları
yer altı merdiveni
yer altı suları
yer altı treni
yer belirteci
yer biçimleri
yer bilimci
yer bilimi
yer bilimsel
yer cücesi
yer çamı
yer çekimi
yer çekirdeği
yer çöküntüsü
yer değiştirme
yer domuzu
yer domuzugiller
yer elması
yer etmek
yer fesleğeni
yer fıstığı
yer geçidi
yer hostesi
yer istasyonu
yer kabuğu
yer katı
yer mantarı
yer merkezcilik
yer merkezli
yer meşesi
yer minderi
yer mumu
yer odası
yer ölçümü
yer örümceği
yer özekçil
yer özekçilik
yer palamudu
yer pelidi
yer pırasası
yer sakızı
yer sarmaşığı
yer sarsıntısı
yer servisi
yer sıçanı
yer sofrası
yer solucanı
yer üstü
yer yağı
yer yatağı
yer yer
yer yurt
yer yuvarı
yer yuvarlağı
yer zarfı
yeraltı dünyası
yerden bitme
yerden selam
yerden temenna
yerden yapma
yere doğrulum
yere yönelim
yerel radyo
yerel saat
yerel televizyon
yerel yayın
yerel yönetim
yerinden yönetim
yerinden yönetimci
yerleşim alanı
yerleşim merkezi
yerli dolap
yerli malı
yerli yerinde
yerli yerine
yerli yersiz
yersiz yurtsuz
yeşil dalga
yeşil ışık
yeşil kart
yeşil kuşak
yeşil oy
yeşil pasaport
yeşil saat
yeşil saha
yeşil salata
yeşil soğan
yeşil zeytin
yeter sayı
yeterli beslenme
yeterlik belgesi
yeterlik eğitimi
yeterlik fiili
yeterlik önergesi
yeterlik sınavı
yetişkin eğitimi
yetiştirme yurdu
yetki belgesi
yetki devri
yetki gasbı
yetkili merci
yetkili servis
yetkili yargıç
yetmiş iki millet
yevmiye defteri
yığın bulut
yığın kültürü
yıkık dökük
yıl dönümü
yıl halkası
yılan balığı
yılan balığıgiller
yılan çıyan
yılan çiçeği
yılan derisi
yılan gömleği
yılan hikâyesi
yılan kavı
yılan taşı
yıldan yıla
yıldır yıldır
yıldırım aşkı
yıldırım nikâhı
yıldırım siperi
yıldırım takla
yıldırım telgraf
yıldız anasonu
yıldız barışıklığı
yıldız bilimci
yıldız bilimcilik
yıldız bilimi
yıldız böceği
yıldız çiçeği
yıldız falcılığı
yıldız falcısı
yıldız günü
yıldız kara yel
yıldız kurdu
yıldız kümesi
yıldız omurlular
yıldız poyraz
yıldız saati
yıldız savaşı
yıldız tabya
yıldız taşı
yıldız yağmuru
yıldız yasemini
yıldız yeli
yıldız yılı
yıldız zamanı
yıldızı dişi
yıldızı düşük
yıldızlar arası
yılgın yılgın
yıllar yılı
yıllık ortalama
yıpranma payı
yırtıcı hayvan
yırtıcı kuş
yırtık pırtık
yısa yısa
yıvış yıvış
yiğitlik etmek
yirmi beşlik
yirmi milyonluk
yirmi yaş dişi
yirmilik diş
yoğun bakım
yoğun disk
yoğurt çiçeği
yoğurt çorbası
yoğurt otu
yoğurt tatlısı
yoğurtlu kebap
yok etmek
yok olmak
yok pahasına
yok yere
yok yoksul
yokluk eki
yoksulluk belgesi
yokuş aşağı
yokuş yukarı
yol ağzı
yol ayrımı
yol azığı
yol bel
yol boyu
yol erkân
yol evladı
yol halısı
yol haritası
yol işareti
yol kilimi
yol parası
yol uğrağı
yol üstü
yol yol
yol yordam
yol yorgunu
yolcu gemisi
yolcu salonu
yolcu treni
yolculuk etmek
yoldaşlık etmek
yolgeçen hanı
yolsuz yöntemsiz
yolu açık
yonca yaprağı
yont kuşu
yontma taş çağı
yontma taş devri
yorgan çarşafı
yorgan iğnesi
yorgan ipliği
yorgan kavgası
yorgan yüzü
yorgun argın
yorgun mermi
yorgunluk kahvesi
yosun külü
yön belirteci
yön eki
yön gösterme eki
yön zarfı
yöndeş açılar
yönelme durumu
yönelme hâli
yönelmeli tümleç
yönetici özeti
yönetim gideri
yönetim kurulu
yönetim yeri
yönetmen yardımcısı
yöneylem araştırması
yönlü doğru
yöntem bilgisi
yöntem bilimi
yöntem bilimsel
yörük çadırı
yudum yudum
yuf borusu
yufka ekmeği
yufka kebabı
yufka yürekli
yukarı mahalle
yulaf unu
yuları eksik
yumak yumak
yumru kök
yumru top
yumruk hakkı
yumruk oyuncusu
yumruk oyunu
yumruk topu
yumuk gözlü
yumurta akı
yumurta hücresi
yumurta ökçe
yumurta sarısı
yumurta zarı
yumurtlama mevsimi
yumuşak ağızlı
yumuşak başlı
yumuşak buğday
yumuşak damak
yumuşak iniş
